,filename,id,page,content_x,tag,article_id
300,dark-10747121_part01_page015.jpg,https://datalab.kb.se/dark-10747121#1-15-ARTICLE74742764-ZONE1146014908,15,"Kuvertsydd bäddmadrass Sleep Delux i tyg Bella grå eller i vitt stretchtyg, tjocklek 8 cm. Finns i bredderna 80-210 cm. Pris fr. 1.356:- (1.695 -) ",1,25
304,dark-10747121_part01_page015.jpg,https://datalab.kb.se/dark-10747121#1-15-ARTICLE74742762-ZONE1146014930,15,"Kontinentalsäng Roma i tyg Roma med bäddmadrass och metallben, 180x200 cm Specialpris 7.995:- (8.995 -) Huvudgavel Roma i tyg Roma, B184 cm 3 395:- Paketpris 9.995:- (12.390;-) kontinentalsäng 180 cm + bäddmadrass + ben + huvudgavel ",1,25
294,dark-10747121_part01_page015.jpg,https://datalab.kb.se/dark-10747121#1-15-ARTICLE74742762-ZONE1146014948,15,"Kontinentalsäng Pisa i tyg Rocco grey inkl. bäddmadrass, huvudgavel och ben, 160x200 cm Paketpris 5.995:- (6.590;-) Nackkudde 2-pack449:- (549'-) ",1,25
293,dark-10747121_part01_page015.jpg,https://datalab.kb.se/dark-10747121#1-15-ARTICLE74742771-ZONE1146014947,15,"Kontinentalsäng Cozy i tyg Carabella ljusgrå inkl. bäddmadrass och ben, 160x200 cm 3.995Huvudgavel Flash pikerad 2.095- ",1,25
292,dark-10747121_part01_page015.jpg,https://datalab.kb.se/dark-10747121#1-15-ARTICLE74742770-ZONE1146014946,15,"Ramsäng Luna i tyg Athena mörkgrå, 80x200 cm 999 - Bäddmadrass Luna 499 Ben 4-pack 199- ",1,25
291,dark-10747121_part01_page015.jpg,https://datalab.kb.se/dark-10747121#1-15-ARTICLE74742758-ZONE1146014880,15,"Kontinentalsäng Dream Delux i tyg Bella ljusgrå med Dream Delux bäddmadrass och 12 cm metallben, 180x200 cm 15.996:- (19.995 -) Huvudgavel Queen. B182 cm 3.196:- (3.995:-) Sidobord Novali i vit marmor med underrede i kromad metall, 0 43, H 71 cm 1.295 - Bänk Alexandra 999 - Taklampa Paula i metall med silverfinish och kedjor, 0 40, H 70 cm 2.795&gt; ",1,25
290,dark-10747121_part01_page015.jpg,https://datalab.kb.se/dark-10747121#1-15-ARTICLE74742759-ZONE1146014881,15,"Quiltat överkast Velvet, sammet, rosa, sand, vit, blå eller grå, 180x260 cm fr 799:- (999&gt;) ",1,25
298,dark-10747121_part01_page015.jpg,https://datalab.kb.se/dark-10747121#1-15-ARTICLE74742766-ZONE1146014929,15,"Kontinentalsäng Active Response Harmony i tyg Mood, med bäddmadrass och metallben, 180x200 cm 22.995:- (39.995;-) Huvudgavel Active Response pikerad, B180 cm 4.995:- (6.995;-) ",1,25
323,dark-10747121_part01_page016.jpg,https://datalab.kb.se/dark-10747121#1-16-ARTICLE74742786-ZONE1146015704,16,"pade av. Cherif Chekatt hade några kortvariga beredskapsarbeten men aldrig något ordnat arbete. I stället: en kringflackande tillvaro och inte mindre än 27 noteringar i straffregistret när han dog. 2011 döms han till sex månaders fängelse i Strasbourg efter att ha attackerat en yngre man med en trasig flaska. Året efter grips han efter att ha brutit sig in i en tandläkarpraktik i den tyska staden Mainz där han bland annat stulit kontanter, tandguld och frimärken. För detta och andra liknande förseelser döms han till två år och tre månaders fängelse i Tyskland. Han släpps efter ett år och utvisas till Frankrike för att omedelbart begå nya brott. 2013 döms han till ett och ett halvt år i fängelse i Schweiz efter en serie inbrott i Basel. Ny utvisning till Frankrike, nya brott, nya fängelsedomar. ",1,26
322,dark-10747121_part01_page016.jpg,https://datalab.kb.se/dark-10747121#1-16-ARTICLE74742786-ZONE1146015707,16,"2015 nämns Cherif Chekatts namn för första gången i samband med terrorism. I ett franskt fängelse ska han ha hotat att döda poliser och talat örn heligt krig. Det gör att han hamnar på franska säkerhetspolisens lista som ett hot mot republikens säkerhet. Det finns 26000 personer i detta register, varav 10000 anses vara våldstillvända radikaliserade jihadister. Medierna försöker nu lägga pussel för att få en bild av Chekatts eventuella religiösa övertygelse. En av hans storebröder ska ha umgåtts i salafistkretsar. Däremot återfanns inga extremistsymboler i hans lägenhet. ”En vanlig, tillbakadragen kille” är ett återkommande omdöme bland grannar. Han hade få vänner och umgicks mest med sin far och sina bröder. Den bild som cirkulerar i medierna visar en ung man med glest skägg och mörka ringar under ögonen. I hårfästet har han ett märke - oklart örn det är en blodutgjutning eller en så kallad bönefläck, en förslitningsskada som man får av ivrigt gnuggande av pannan mot bönemattan. ",1,26
321,dark-10747121_part01_page016.jpg,https://datalab.kb.se/dark-10747121#1-16-ARTICLE74742786-ZONE1146015740,16,"ryktbare är Mohamed LohouaeijBohlel, en tunisisk våldsverkare som på nationaldagen den 14 juli 2016 dödar över 80 människor med sin lastbil på strandpromenaden i Nice. Det finns andra: Ahmed Hanachi, också han tunisier, som i oktober 2017 hugger ihjäl två unga kvinnor utanför tågstationen i Marseille, efter att först ha ropat ”Allah Akhbar”.bar”. Den 26-årige Radouane Lakdim, av marockansk bakgrund, som i mars i år dödar fyra människor på en stormarknad i Trébes i södra Frankrike. Också Radouane J Lakdim fanns med på säkerhetsj polisens lista. I Frankrike pågår en intensiv debatt i terrordådens kölvatten mellan två profilerade forskare, Olivier Roy och Gilles Kepel. De har budskap och förklaringar som markant skiljer sig åt. Olivier Roy menar att den islamistiskt anstuckna terrorn i Frankrike och övriga västvärlden är motive| rade av annat än religion och ideo1 logi. Enligt Roy har en sådan som Nice-terroristen Lahouaeij-Bouhlel mer gemensamt med pojkarna bakom skolmassakern i Columbine | 1999, än med de IS-terrorister som | verkar i Syrien och Irak. Enligt Roy drivs den jihadistiska radikaliseringen snarare av en kriminell subkultur än av imamerna i moskéerna. De franska ”ensamvargarna” är i allmänhet bara ytligt insatta i islam, menar han. Gilles Kepel däremot betonar religionens faktiska betydelse. Enligt honom är terroristerna nog så ideologiskt övertygade och de söker exempel på tolkningar av islam som rättfärdigar deras attacker. Kepel pekar också på att den nya generationens europeiska jihadister får extra näring av det utanförskap som den bristande integrationen skapat. Dådet i Strasbourg kommer att ge debatten ny fart. Oavsett vilken tolkning som får lagstiftarnas öra är det ett faktum att 450 fångar med jihadistbakgrund kommer att friges ur franska fängelser under nästa år, eftersom de avtjänat sina straff, enligt uppgift från EU:s samordnare för kontraterrorism. 50 av fångarna har dömts till fängelse för terroristbrott och de övriga har anammat våldstillvänd jihadism i fängelset. ",1,26
320,dark-10747121_part01_page016.jpg,https://datalab.kb.se/dark-10747121#1-16-ARTICLE74742786-ZONE1146015713,16,"Dagen efter dådet i Strasbourg tar IS på sig skulden, något som erfarna bedömare betraktar med skepsis. Det är ju sedan länge en del av ISterroristernas strategi att ta på sig dåd med jihadistisk anstrykning, oavsett örn de är inblandade eller inte. Frankrike har en dyster lista över avsigkomna individer som utfört terrordåd i islams namn. Den mest ",1,26
313,dark-10747121_part01_page016.jpg,https://datalab.kb.se/dark-10747121#1-16-ARTICLE74742786-ZONE1146015687,16,"Vem var Cherif Chekatt - en misslyckad återfallsförbrytare som hängde på sig ett jihadistiskt alibi, eller en beräknande fotsoldat i terrorsekten IS tjänst? DN:s Mellanösternkorrespondent Erik Ohlsson ger en bild av 29-åringen som utförde det blodiga terrordådet mot julmarknaden i Strasbourg på tisdagen. ",1,26
312,dark-10747121_part01_page016.jpg,https://datalab.kb.se/dark-10747121#1-16-ARTICLE74742786-ZONE1146015689,16,"• Strax före sex på morgonen tisdagen den li december bankar en polispatrull på dörren till en lägenhet på femte våningen i ett niovåningshus vid Avenue de Colmar i den södra delen av Strasbourg, Frankrike. Polisen är utkommenderad för att gripa Cherif Chekatt, en 29-årig småbrottsling. Chekatt har flera gånger kallats till förhör för att polisen ska utreda hans roll i ett mordförsök den 21 augusti i Eckbolsheim, en ytterförort till Strasbourg. Cherif Chekatt misstänks vara en av fyra som överfallit en man på gatan och knivhuggit honom svårt. Attacken beskrivs som en uppgörelse bland kriminella. Men Cherif Chekatt är inte hemma. Polisen bryter sig in i den lilla lägenheten och gör flera fynd som de kopplar till brottslighet: ett salongsgevär av kaliber 22, ammunition, fyra jaktknivar, en så kallad distraktionsgranat och diverse inbrottsverktyg. På kvällen samma dag får polisen upp spåret efter Cherif Chekatt. Men nu är han jagad för flerfaldiga mord och terroristbrott. ",1,26
325,dark-10747121_part01_page016.jpg,https://datalab.kb.se/dark-10747121#1-16-ARTICLE74742786-ZONE1146015694,16,"I kvarteren runt katedralen Notre Dame de Strasbourg pågår julmarknaden som räknas till en av Frankrikes, ja Europas, mest överdådiga. Här frossas det i gåslever, julkakor och glögg gjord på lokalt Alsacevin. På shoppinggatan Rue Des Grandes-Arcades är det packat med folk vid 20-tiden på kvällen. Det är här Cherif Chekatt höjer sitt vapen, en ålderdomlig fransk revolver av märket Modele 1982, och skjuter rätt in i folkmassan. Enligt vittnen ropar han ”Allah akhbar” (Gud är större). Springande tar han sig vidare, avlossar ytterligare skott och attackerar också med kniv. Att en terrorist slagit till mot julmarknaden står inte omedelbart klart för julshopparna. Många tror att smällarna är fyrverkerier. Men snart nog bryts gemytet och ",1,26
310,dark-10747121_part01_page016.jpg,https://datalab.kb.se/dark-10747121#1-16-ARTICLE74742786-ZONE1146015697,16,"jullåtarna av tjutande sirener från utryckningsfordon. Sexton människor ligger blödande på gågator och trottoarer. Två av dem dödades omedelbart av skotten, två avlider senare på sjukhuset. En intensiv polisjakt dras omedelbart igång efter den förmodade gärningsmannen. Något mer än 48 timmar senare, kring klockan 21 på torsdagskvällen den 13 december, upptäcker polisen Cherif Chekatt på en gata i den södra stadsdelen Neudorf. Han tar sin tillflykt till en lagerlokal och skjuter mot poliserna som närmar sig honom. Polisen besvarar elden och dödar 29-åringen. Julmarknaden, som stängdes ned omedelbart efter dådet, öppnade åter på fredagen. Nu har blodfläckarna på Rue des Grandes-Arcades skrubbats bort. Marknadsstånden gör kommers, amatörteatergrupper uppför julspel och bamkörer sjunger ”Stilla natt”. Samtidigt försöker fransmännen få svar på flera frågor: Vem var Cherif Chekatt? Varför ville han döda fredliga julfirare? Var han en av de omtalade ”ensamvargarna” eller hade han hjälp? Hade han sympatier för terrorsekten IS? Hur djupt satt i så fall hans övertygelse? Många detaljer är omedelbart kända, andra omständigheter är mer svårtydda. Cherif Chekatt föddes i Strasbourg den 24 juli 1989 som ett av sju syskon i en familj med rötter i Marocko, en av många miljoner fransmän av nordafrikanskt ursprung, de som kallas ”Les Magrehrebians”. Han växte upp i förorten Poteries som är en sliten och brottsbelastad del av staden. Unge Cherif hade en problematisk uppväxt. Enligt lokala medier var han i kontakt med sociala myndigheter redan som 10-åring och vid 13 dömdes han för första gången förbrott. Efter grundskolan böljade han en fackskoleutbildning men hop¬ ",1,26
331,dark-10747121_part01_page017.jpg,https://datalab.kb.se/dark-10747121#1-17-ARTICLE74742777-ZONE1146015925,17,"•Ju närmare Storbritannien kommer risken att krascha ut ur EU utan ett avtal, desto högre blir trycket på att hålla en andra folkomröstning. På fredagen gick den förre premiärministern Tony Blair ut och förordade att folket åter igen ska få säga sitt örn EU-medlemskapet. Förutom att det vore bra för Stor* britannien, skulle även EU tjäna på att landet är kvar som medlem i klubben, hävdade Blair i ett tal där han uppmanade europeiska ledare att bidra till att en folkomröstning kommer till stånd. -Europeiska ledare borde förstå att ett tillbakadraget Brexit skulle ge den europeiska ekonomin och politiken ny fart. Därför bör de fokusera på vilken roll de kan spela i det här. Ett första steg från EU skulle kunna vara att förbereda för att artikel 50, som sätter igång EU-utträdet, skjuts upp, enligt Blair. Det skulle ge tid till ytterligare förhandlingar. -Eller troligare bana väg för en ny folkomröstning, sade han. ",1,27
340,dark-10747121_part01_page017.jpg,https://datalab.kb.se/dark-10747121#1-17-ARTICLE74742777-ZONE1146015966,17,"Theresa May säger fortfarande inte klart ut vad hon vill ha, vilket EU-kommissionens ordförande Jean-Claude Juncker påpekade: - Våra brittiska vänner måste såga vad de vill, inte be oss säga vad vi vill. På sin presskonferens bet en irriterad Theresa May tillbaka: ”jag har varit kristallklar med vilka försäkringar som behövs”, sade hon. Den tydligheten gick uppenbarligen 27 andra ledare förbi. May förklarade inte heller på presskonferensen vad som var kristallklart. Tidigare har den brittiska regeringen sagt att den vill ha juridiskt bindande garantier för att den så kallade nödlösningen för irländska ön inte är för evigt, alltså att Storbritannien blir kvar i en tullunion med EU. ",1,27
332,dark-10747121_part01_page017.jpg,https://datalab.kb.se/dark-10747121#1-17-ARTICLE74742776-ZONE1146015956,17,"Nej, Theresa May. EU kan inte hjälpa dig om du inte talar om exakt vad du vill ha. I väntan på klarhet förlitar sig EU:s ledare på att en majoritet i brittiska parlamentet inte vill ha en hård Brexit. ",1,27
333,dark-10747121_part01_page017.jpg,https://datalab.kb.se/dark-10747121#1-17-ARTICLE74742777-ZONE1146015974,17,"Det blir fortsatt svårt för Theresa May att få igenom skilsmässoavtalet i det brittiska parlamentet. EU räknar kallt med att den majoritet i underhuset, som inte vill ha en hård Brexit, ser till att britterna i stället närmar sig en Norgelösning. Men då kan Storbritannien bara till viss del kontrollera inflödet av utlänningar, och just immigrationen var den stora frågan i folkomröstningen 2016. ",1,27
334,dark-10747121_part01_page017.jpg,https://datalab.kb.se/dark-10747121#1-17-ARTICLE74742777-ZONE1146015971,17,Arrangemanget är en del av skilsmässoavtalet mellan Storbritannien och EU. Nödlösningen ska försäkra att det aldrig införs gränskontroller mellan Irland och Nordirland. Problemet är Storbritannien (till skillnad från Nederländerna och Danmark i exemplen ovan) inte ska vara kvar i EU. Det ska däremot Irland vara. Irlands röst väger tyngre än den brittiska. Irländarna vägrar ha en nödlösning med något slags slutdatum. Hela vitsen med en försäkring är ju att den gäller tills dess att något annat tar vid. I stället stöttar 27 stats- och regeringschefer Theresa May med allmänt hållna uttalanden örn att förhandlingarna örn framtida samarbetsavtal ska skyndas på så att nödlösningen aldrig behövs.,1,27
